Booking_ID,Booking_Status,Booking_Value,Customer_ID,Driver_ID,Pickup_Location,Drop_Location,Ride_Distance(km),Ride_Time(min),Date,Time,Vehicle_Type,Vehicle_Image,Payment_Method,Customer_Rating,Driver_Rating,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Total_Bookings,Canceled_Bookings,Canceled_Percentage,V_TAT,C_TAT
RAP20250711215,Cancelled,115.63,CUST_1534,DR_878,Hyderabad,Bengaluru,5.46,16,2025-07-17,17:06:00,Bike,rapido_auto.png,Wallet,4.4,3.5,1.0,0.0,0.0,None,994.0,133.0,13.38,28.0,22.0
RAP20250711216,Completed,60.47,CUST_3458,DR_802,Hyderabad,Delhi,3.5,33,2025-08-07,03:44:00,Auto,rapido_auto.png,Wallet,4.7,4.6,0.0,0.0,0.0,None,929.0,118.0,12.7,22.0,23.0
RAP20250711217,Completed,30.49,CUST_7243,DR_322,Hyderabad,Bengaluru,4.09,22,2025-07-28,13:03:00,Bike,rapido_bike.png,UPI,3.1,3.0,0.0,0.0,0.0,None,999.0,115.0,11.51,12.0,8.0
RAP20250711218,Completed,87.26,CUST_2285,DR_795,Hyderabad,Delhi,15.37,52,2025-07-26,14:25:00,Bike,rapido_auto.png,Wallet,4.1,3.8,0.0,0.0,0.0,None,1009.0,133.0,13.18,12.0,22.0
RAP20250711219,Completed,49.19,CUST_2266,DR_168,Delhi,Hyderabad,9.47,41,2025-05-07,05:47:00,Auto,rapido_auto.png,Cash,3.8,4.0,0.0,0.0,0.0,None,1003.0,114.0,11.37,20.0,34.0
RAP20250711220,Completed,247.0,CUST_4679,DR_398,Bengaluru,Delhi,22.07,48,2025-07-22,03:01:00,Bike,rapido_bike.png,UPI,4.0,4.7,0.0,0.0,0.0,None,963.0,115.0,11.94,8.0,5.0
RAP20250711221,Completed,197.56,CUST_9249,DR_886,Chennai,Pune,16.98,7,2025-11-07,18:52:00,Auto,rapido_auto.png,Wallet,3.6,3.4,0.0,0.0,0.0,None,994.0,124.0,12.47,21.0,20.0
RAP20250711222,Completed,30.82,CUST_9982,DR_104,Pune,Hyderabad,24.96,48,2025-10-07,12:39:00,Bike,rapido_auto.png,UPI,3.0,4.8,0.0,0.0,0.0,None,953.0,113.0,11.86,17.0,21.0
RAP20250711223,Completed,79.2,CUST_7849,DR_707,Delhi,Chennai,22.85,49,2025-07-29,20:58:00,Bike,rapido_bike.png,UPI,4.4,4.8,0.0,0.0,0.0,None,969.0,105.0,10.84,21.0,35.0
RAP20250711224,Cancelled,177.43,CUST_9830,DR_666,Delhi,Pune,14.91,31,2025-07-28,23:10:00,Bike,rapido_bike.png,UPI,3.9,3.1,1.0,0.0,0.0,None,999.0,115.0,11.51,16.0,12.0
RAP20250711225,Completed,117.68,CUST_2986,DR_281,Delhi,Pune,21.04,50,2025-04-07,13:46:00,Auto,rapido_auto.png,UPI,3.6,3.0,0.0,0.0,0.0,None,952.0,117.0,12.29,24.0,7.0
RAP20250711226,Completed,213.01,CUST_9646,DR_181,Pune,Bengaluru,5.27,26,2025-10-07,05:05:00,Bike,rapido_auto.png,UPI,3.1,4.9,0.0,0.0,0.0,None,953.0,113.0,11.86,18.0,8.0
RAP20250711227,Completed,141.07,CUST_1842,DR_271,Hyderabad,Bengaluru,21.71,10,2025-07-13,12:35:00,Auto,rapido_bike.png,UPI,4.4,4.9,0.0,0.0,0.0,None,972.0,114.0,11.73,12.0,31.0
RAP20250711228,Incomplete,173.8,CUST_8738,DR_596,Pune,Hyderabad,18.32,45,2025-07-22,08:30:00,Bike,rapido_auto.png,Wallet,3.4,4.8,0.0,0.0,1.0,Customer not found,963.0,115.0,11.94,16.0,27.0
RAP20250711229,Completed,161.35,CUST_9592,DR_146,Delhi,Pune,10.6,40,2025-11-07,05:46:00,Auto,rapido_auto.png,Cash,3.2,3.3,0.0,0.0,0.0,None,994.0,124.0,12.47,9.0,26.0
RAP20250711230,Completed,170.4,CUST_9525,DR_287,Hyderabad,Hyderabad,20.47,23,2025-04-07,00:10:00,Bike,rapido_bike.png,UPI,3.1,3.6,0.0,0.0,0.0,None,952.0,117.0,12.29,27.0,18.0
RAP20250711231,Completed,80.62,CUST_8225,DR_350,Delhi,Chennai,16.94,52,2025-07-17,01:24:00,Bike,rapido_bike.png,Cash,4.6,4.0,0.0,0.0,0.0,None,994.0,133.0,13.38,5.0,37.0
RAP20250711232,Completed,112.12,CUST_6192,DR_225,Chennai,Bengaluru,3.54,44,2025-08-07,06:04:00,Bike,rapido_bike.png,UPI,3.6,3.4,0.0,0.0,0.0,None,929.0,118.0,12.7,16.0,15.0
RAP20250711233,Completed,41.14,CUST_5410,DR_662,Bengaluru,Pune,24.5,30,2025-07-22,09:04:00,Bike,rapido_auto.png,UPI,3.9,4.8,0.0,0.0,0.0,None,963.0,115.0,11.94,29.0,6.0
RAP20250711234,Completed,159.28,CUST_4195,DR_709,Bengaluru,Chennai,7.87,22,2025-07-14,01:58:00,Bike,rapido_bike.png,Wallet,4.3,4.3,0.0,0.0,0.0,None,957.0,113.0,11.81,21.0,7.0
RAP20250711235,Completed,131.04,CUST_5801,DR_536,Delhi,Pune,14.36,45,2025-07-20,18:08:00,Auto,rapido_auto.png,Wallet,4.0,4.5,0.0,0.0,0.0,None,906.0,109.0,12.03,27.0,26.0
RAP20250711236,Completed,197.36,CUST_4998,DR_595,Hyderabad,Chennai,21.93,41,2025-07-13,08:16:00,Bike,rapido_bike.png,UPI,3.9,4.4,0.0,0.0,0.0,None,972.0,114.0,11.73,10.0,33.0
RAP20250711237,Completed,75.4,CUST_6385,DR_291,Chennai,Delhi,8.28,34,2025-07-20,06:11:00,Bike,rapido_bike.png,UPI,4.6,3.4,0.0,0.0,0.0,None,906.0,109.0,12.03,24.0,9.0
RAP20250711238,Cancelled,126.1,CUST_4982,DR_135,Chennai,Chennai,6.93,8,2025-07-25,18:22:00,Bike,rapido_auto.png,Wallet,3.2,3.7,1.0,0.0,0.0,None,964.0,134.0,13.9,15.0,21.0
RAP20250711239,Completed,69.76,CUST_6930,DR_953,Hyderabad,Delhi,14.55,52,2025-07-23,23:57:00,Bike,rapido_auto.png,Cash,4.8,3.1,0.0,0.0,0.0,None,952.0,96.0,10.08,20.0,32.0
RAP20250711240,Completed,165.08,CUST_4782,DR_215,Hyderabad,Bengaluru,9.77,22,2025-07-25,09:00:00,Bike,rapido_bike.png,Wallet,4.1,4.7,0.0,0.0,0.0,None,964.0,134.0,13.9,25.0,34.0
RAP20250711241,Completed,216.57,CUST_8468,DR_287,Chennai,Delhi,17.76,20,2025-07-26,21:22:00,Bike,rapido_auto.png,Wallet,3.7,4.3,0.0,0.0,0.0,None,1009.0,133.0,13.18,14.0,30.0
RAP20250711242,Cancelled,198.4,CUST_6157,DR_737,Bengaluru,Hyderabad,9.06,32,2025-07-24,13:54:00,Bike,rapido_auto.png,UPI,3.4,3.7,1.0,0.0,0.0,None,922.0,108.0,11.71,21.0,24.0
RAP20250711243,Completed,237.72,CUST_2890,DR_456,Bengaluru,Chennai,24.75,46,2025-10-07,16:44:00,Bike,rapido_bike.png,UPI,3.9,3.2,0.0,0.0,0.0,None,953.0,113.0,11.86,7.0,14.0
RAP20250711244,Completed,243.78,CUST_4949,DR_718,Chennai,Bengaluru,8.15,37,2025-02-07,12:18:00,Auto,rapido_bike.png,Wallet,3.2,3.9,0.0,0.0,0.0,None,998.0,122.0,12.22,7.0,26.0
RAP20250711245,Completed,199.85,CUST_8291,DR_118,Pune,Pune,16.48,16,2025-07-14,04:36:00,Auto,rapido_auto.png,Cash,3.9,3.2,0.0,0.0,0.0,None,957.0,113.0,11.81,26.0,33.0
RAP20250711246,Completed,93.1,CUST_7716,DR_968,Chennai,Chennai,7.88,6,2025-04-07,12:47:00,Bike,rapido_auto.png,UPI,4.3,4.6,0.0,0.0,0.0,None,952.0,117.0,12.29,8.0,22.0
RAP20250711247,Completed,78.24,CUST_6929,DR_350,Delhi,Chennai,12.34,24,2025-07-23,03:45:00,Auto,rapido_auto.png,Cash,3.2,4.1,0.0,0.0,0.0,None,952.0,96.0,10.08,24.0,7.0
RAP20250711248,Completed,128.46,CUST_2305,DR_200,Pune,Delhi,8.35,57,2025-07-19,15:11:00,Bike,rapido_bike.png,Cash,4.7,3.4,0.0,0.0,0.0,None,980.0,121.0,12.35,24.0,28.0
RAP20250711249,Completed,248.65,CUST_6766,DR_779,Hyderabad,Delhi,11.27,19,2025-07-19,08:50:00,Bike,rapido_auto.png,Cash,4.7,4.5,0.0,0.0,0.0,None,980.0,121.0,12.35,8.0,16.0
RAP20250711250,Cancelled,120.79,CUST_9284,DR_891,Chennai,Chennai,16.35,56,2025-07-22,14:58:00,Bike,rapido_bike.png,UPI,3.2,4.6,0.0,1.0,0.0,None,963.0,115.0,11.94,17.0,37.0
RAP20250711251,Completed,73.8,CUST_2252,DR_567,Chennai,Chennai,18.09,48,2025-07-31,04:51:00,Bike,rapido_auto.png,Wallet,4.7,3.3,0.0,0.0,0.0,None,966.0,106.0,10.97,19.0,15.0
RAP20250711252,Completed,237.76,CUST_6935,DR_597,Pune,Hyderabad,7.04,43,2025-07-23,15:43:00,Auto,rapido_auto.png,Cash,4.5,3.9,0.0,0.0,0.0,None,952.0,96.0,10.08,8.0,27.0
RAP20250711253,Cancelled,114.9,CUST_8932,DR_750,Chennai,Pune,22.63,28,2025-07-31,06:04:00,Bike,rapido_auto.png,UPI,4.4,3.3,1.0,0.0,0.0,None,966.0,106.0,10.97,16.0,32.0
RAP20250711254,Cancelled,182.0,CUST_4774,DR_427,Delhi,Hyderabad,9.07,56,2025-07-23,16:55:00,Auto,rapido_auto.png,Cash,4.9,4.7,1.0,0.0,0.0,None,952.0,96.0,10.08,6.0,20.0
RAP20250711255,Completed,203.39,CUST_8355,DR_508,Bengaluru,Hyderabad,2.95,38,2025-03-07,17:36:00,Bike,rapido_auto.png,Card,4.9,4.8,0.0,0.0,0.0,None,940.0,109.0,11.6,16.0,7.0
RAP20250711256,Incomplete,215.49,CUST_7862,DR_689,Chennai,Pune,23.75,6,2025-04-07,15:02:00,Auto,rapido_auto.png,Cash,3.9,3.7,0.0,0.0,1.0,Customer cancelled early,952.0,117.0,12.29,16.0,9.0
RAP20250711257,Completed,210.68,CUST_4764,DR_814,Bengaluru,Bengaluru,7.9,38,2025-07-07,13:58:00,Bike,rapido_auto.png,UPI,3.5,4.7,0.0,0.0,0.0,None,969.0,111.0,11.46,18.0,7.0
RAP20250711258,Completed,213.97,CUST_3052,DR_805,Hyderabad,Pune,24.92,32,2025-03-07,01:19:00,Bike,rapido_bike.png,Cash,4.4,3.6,0.0,0.0,0.0,None,940.0,109.0,11.6,25.0,17.0
RAP20250711259,Cancelled,176.88,CUST_9808,DR_114,Hyderabad,Bengaluru,14.36,23,2025-03-07,08:24:00,Bike,rapido_auto.png,UPI,3.8,4.8,1.0,0.0,0.0,None,940.0,109.0,11.6,22.0,34.0
RAP20250711260,Completed,118.84,CUST_5013,DR_107,Chennai,Chennai,21.45,52,2025-09-07,04:01:00,Bike,rapido_auto.png,UPI,4.3,3.3,0.0,0.0,0.0,None,986.0,119.0,12.07,11.0,36.0
RAP20250711261,Completed,176.8,CUST_7678,DR_815,Hyderabad,Hyderabad,4.05,36,2025-09-07,06:28:00,Bike,rapido_bike.png,UPI,4.2,4.4,0.0,0.0,0.0,None,986.0,119.0,12.07,6.0,7.0
RAP20250711262,Completed,214.08,CUST_3263,DR_105,Chennai,Chennai,14.46,36,2025-07-29,09:59:00,Bike,rapido_bike.png,UPI,4.3,3.8,0.0,0.0,0.0,None,969.0,105.0,10.84,26.0,5.0
RAP20250711263,Completed,107.14,CUST_5264,DR_806,Bengaluru,Hyderabad,1.94,54,2025-07-25,09:46:00,Bike,rapido_bike.png,Cash,3.0,4.1,0.0,0.0,0.0,None,964.0,134.0,13.9,12.0,28.0
RAP20250711264,Completed,95.23,CUST_5700,DR_207,Pune,Delhi,10.42,33,2025-04-07,11:30:00,Bike,rapido_auto.png,UPI,3.1,5.0,0.0,0.0,0.0,None,952.0,117.0,12.29,8.0,23.0
RAP20250711265,Completed,105.62,CUST_6596,DR_771,Chennai,Hyderabad,2.47,40,2025-07-24,02:36:00,Bike,rapido_bike.png,Wallet,4.3,4.2,0.0,0.0,0.0,None,922.0,108.0,11.71,5.0,34.0
RAP20250711266,Cancelled,151.28,CUST_6142,DR_695,Pune,Hyderabad,12.36,6,2025-07-19,19:04:00,Auto,rapido_bike.png,Cash,4.5,3.8,0.0,1.0,0.0,None,980.0,121.0,12.35,6.0,19.0
RAP20250711267,Completed,41.54,CUST_2932,DR_754,Bengaluru,Hyderabad,18.26,48,2025-07-21,21:27:00,Bike,rapido_auto.png,UPI,4.8,4.3,0.0,0.0,0.0,None,970.0,108.0,11.13,8.0,17.0
RAP20250711268,Completed,201.37,CUST_2335,DR_869,Bengaluru,Bengaluru,22.12,44,2025-07-26,21:30:00,Bike,rapido_bike.png,Wallet,3.2,4.6,0.0,0.0,0.0,None,1009.0,133.0,13.18,18.0,5.0
RAP20250711269,Cancelled,60.55,CUST_7692,DR_866,Pune,Delhi,17.13,42,2025-07-20,06:18:00,Auto,rapido_auto.png,UPI,3.8,3.3,0.0,1.0,0.0,None,906.0,109.0,12.03,23.0,25.0
RAP20250711270,Completed,59.22,CUST_7898,DR_181,Chennai,Bengaluru,18.54,43,2025-07-24,22:09:00,Bike,rapido_bike.png,UPI,4.3,4.0,0.0,0.0,0.0,None,922.0,108.0,11.71,18.0,30.0
RAP20250711271,Completed,73.49,CUST_9274,DR_574,Pune,Pune,6.62,5,2025-07-20,20:04:00,Bike,rapido_bike.png,Wallet,4.1,3.3,0.0,0.0,0.0,None,906.0,109.0,12.03,8.0,29.0
RAP20250711272,Completed,156.92,CUST_3431,DR_485,Chennai,Pune,8.38,28,2025-07-30,08:09:00,Auto,rapido_auto.png,UPI,4.0,3.8,0.0,0.0,0.0,None,950.0,103.0,10.84,27.0,14.0
RAP20250711273,Completed,92.83,CUST_9096,DR_989,Chennai,Delhi,23.54,13,2025-07-28,02:06:00,Auto,rapido_auto.png,UPI,3.6,3.7,0.0,0.0,0.0,None,999.0,115.0,11.51,9.0,17.0
RAP20250711274,Completed,110.98,CUST_4245,DR_450,Pune,Pune,5.33,55,2025-07-25,08:01:00,Bike,rapido_auto.png,UPI,4.5,3.4,0.0,0.0,0.0,None,964.0,134.0,13.9,21.0,14.0
RAP20250711275,Completed,234.96,CUST_3947,DR_963,Bengaluru,Chennai,24.78,55,2025-06-07,14:41:00,Bike,rapido_auto.png,Wallet,4.4,3.0,0.0,0.0,0.0,None,987.0,120.0,12.16,24.0,14.0
RAP20250711276,Completed,216.38,CUST_8439,DR_317,Delhi,Bengaluru,21.25,23,2025-01-07,17:49:00,Auto,rapido_auto.png,Cash,4.7,4.8,0.0,0.0,0.0,None,979.0,112.0,11.44,9.0,33.0
RAP20250711277,Completed,217.48,CUST_1254,DR_940,Hyderabad,Hyderabad,20.36,26,2025-07-17,02:55:00,Auto,rapido_auto.png,UPI,3.8,4.2,0.0,0.0,0.0,None,994.0,133.0,13.38,21.0,35.0
RAP20250711278,Completed,157.08,CUST_3732,DR_875,Delhi,Chennai,20.5,52,2025-07-31,07:27:00,Bike,rapido_bike.png,Wallet,4.8,4.8,0.0,0.0,0.0,None,966.0,106.0,10.97,22.0,11.0
RAP20250711279,Completed,220.62,CUST_2979,DR_278,Bengaluru,Hyderabad,10.26,35,2025-07-18,21:24:00,Bike,rapido_bike.png,Wallet,3.8,4.4,0.0,0.0,0.0,None,977.0,117.0,11.98,13.0,15.0
RAP20250711280,Completed,201.28,CUST_7858,DR_401,Hyderabad,Pune,20.13,29,2025-07-30,09:38:00,Bike,rapido_auto.png,UPI,3.3,4.3,0.0,0.0,0.0,None,950.0,103.0,10.84,27.0,27.0
RAP20250711281,Completed,239.71,CUST_5315,DR_970,Pune,Bengaluru,9.83,57,2025-05-07,04:52:00,Bike,rapido_bike.png,UPI,4.0,4.0,0.0,0.0,0.0,None,1003.0,114.0,11.37,10.0,25.0
RAP20250711282,Completed,44.16,CUST_8698,DR_416,Delhi,Pune,10.11,16,2025-07-29,18:00:00,Bike,rapido_bike.png,Wallet,5.0,4.5,0.0,0.0,0.0,None,969.0,105.0,10.84,12.0,17.0
RAP20250711283,Incomplete,36.32,CUST_2654,DR_642,Chennai,Bengaluru,20.16,15,2025-07-07,15:03:00,Bike,rapido_bike.png,Cash,4.7,4.5,0.0,0.0,1.0,Customer cancelled early,969.0,111.0,11.46,26.0,5.0
RAP20250711284,Completed,68.51,CUST_3070,DR_344,Bengaluru,Hyderabad,10.67,27,2025-07-15,06:33:00,Bike,rapido_auto.png,UPI,3.0,4.6,0.0,0.0,0.0,None,958.0,109.0,11.38,16.0,20.0
RAP20250711285,Cancelled,234.4,CUST_1558,DR_363,Bengaluru,Hyderabad,20.49,56,2025-07-17,07:54:00,Bike,rapido_auto.png,UPI,3.0,4.6,1.0,0.0,0.0,None,994.0,133.0,13.38,14.0,6.0
RAP20250711286,Completed,163.22,CUST_8068,DR_323,Bengaluru,Hyderabad,1.77,54,2025-01-07,18:18:00,Bike,rapido_auto.png,Card,4.0,3.6,0.0,0.0,0.0,None,979.0,112.0,11.44,29.0,33.0
RAP20250711287,Incomplete,123.74,CUST_1392,DR_902,Delhi,Delhi,5.53,10,2025-07-15,05:29:00,Bike,rapido_auto.png,Cash,3.1,4.5,0.0,0.0,1.0,Driver delayed,958.0,109.0,11.38,21.0,7.0
RAP20250711288,Completed,142.8,CUST_3735,DR_984,Chennai,Pune,23.43,19,2025-02-07,03:54:00,Bike,rapido_auto.png,UPI,4.1,3.5,0.0,0.0,0.0,None,998.0,122.0,12.22,27.0,36.0
RAP20250711289,Completed,212.51,CUST_2196,DR_622,Delhi,Delhi,16.29,23,2025-07-27,23:14:00,Bike,rapido_auto.png,Cash,4.5,4.4,0.0,0.0,0.0,None,961.0,112.0,11.65,18.0,22.0
RAP20250711290,Completed,234.4,CUST_3168,DR_896,Chennai,Chennai,12.5,13,2025-07-21,23:16:00,Auto,rapido_auto.png,Cash,3.7,4.9,0.0,0.0,0.0,None,970.0,108.0,11.13,8.0,29.0
RAP20250711291,Completed,190.53,CUST_9436,DR_592,Hyderabad,Delhi,15.13,32,2025-07-28,04:19:00,Auto,rapido_bike.png,Cash,5.0,4.9,0.0,0.0,0.0,None,999.0,115.0,11.51,17.0,20.0
RAP20250711292,Completed,197.17,CUST_9672,DR_216,Pune,Hyderabad,10.95,34,2025-07-30,15:03:00,Bike,rapido_bike.png,UPI,4.5,4.9,0.0,0.0,0.0,None,950.0,103.0,10.84,15.0,20.0
RAP20250711293,Completed,100.48,CUST_7358,DR_481,Bengaluru,Bengaluru,4.62,30,2025-07-19,13:42:00,Bike,rapido_auto.png,UPI,3.9,4.1,0.0,0.0,0.0,None,980.0,121.0,12.35,9.0,8.0
RAP20250711294,Completed,132.75,CUST_7919,DR_174,Chennai,Pune,22.44,50,2025-06-07,09:42:00,Bike,rapido_bike.png,UPI,4.4,5.0,0.0,0.0,0.0,None,987.0,120.0,12.16,24.0,37.0
RAP20250711295,Completed,224.75,CUST_6805,DR_420,Delhi,Pune,19.22,54,2025-07-21,21:36:00,Auto,rapido_bike.png,Wallet,3.8,4.2,0.0,0.0,0.0,None,970.0,108.0,11.13,29.0,10.0
RAP20250711296,Completed,202.91,CUST_3088,DR_391,Delhi,Pune,17.9,24,2025-02-07,04:08:00,Bike,rapido_auto.png,Wallet,5.0,3.1,0.0,0.0,0.0,None,998.0,122.0,12.22,19.0,15.0
RAP20250711297,Completed,180.54,CUST_7591,DR_836,Bengaluru,Chennai,21.33,49,2025-07-15,04:20:00,Auto,rapido_bike.png,Wallet,3.5,4.9,0.0,0.0,0.0,None,958.0,109.0,11.38,16.0,17.0
RAP20250711298,Completed,44.35,CUST_4955,DR_604,Bengaluru,Pune,19.02,40,2025-07-21,22:28:00,Auto,rapido_auto.png,Cash,4.9,3.5,0.0,0.0,0.0,None,970.0,108.0,11.13,19.0,14.0
RAP20250711299,Completed,38.69,CUST_5806,DR_411,Bengaluru,Chennai,13.62,55,2025-07-27,03:26:00,Bike,rapido_auto.png,Cash,4.7,4.4,0.0,0.0,0.0,None,961.0,112.0,11.65,24.0,33.0
RAP20250711300,Completed,58.69,CUST_2950,DR_545,Hyderabad,Hyderabad,4.72,55,2025-07-15,23:56:00,Bike,rapido_bike.png,UPI,4.9,3.9,0.0,0.0,0.0,None,958.0,109.0,11.38,22.0,32.0
RAP20250711301,Completed,157.91,CUST_6518,DR_733,Pune,Bengaluru,4.02,34,2025-06-07,09:03:00,Bike,rapido_bike.png,UPI,4.6,3.3,0.0,0.0,0.0,None,987.0,120.0,12.16,13.0,17.0
RAP20250711302,Completed,148.01,CUST_6515,DR_218,Chennai,Hyderabad,2.24,38,2025-07-20,00:17:00,Bike,rapido_bike.png,Wallet,4.9,3.8,0.0,0.0,0.0,None,906.0,109.0,12.03,24.0,39.0
RAP20250711303,Completed,237.39,CUST_2765,DR_216,Bengaluru,Delhi,13.06,56,2025-03-07,16:57:00,Bike,rapido_bike.png,UPI,4.0,4.3,0.0,0.0,0.0,None,940.0,109.0,11.6,21.0,17.0
RAP20250711304,Completed,182.85,CUST_1741,DR_576,Chennai,Pune,5.25,22,2025-07-27,22:36:00,Bike,rapido_auto.png,UPI,5.0,4.7,0.0,0.0,0.0,None,961.0,112.0,11.65,17.0,15.0
RAP20250711305,Completed,94.67,CUST_2208,DR_741,Delhi,Delhi,7.91,7,2025-07-31,11:52:00,Auto,rapido_auto.png,UPI,4.1,4.6,0.0,0.0,0.0,None,966.0,106.0,10.97,26.0,14.0
RAP20250711306,Completed,65.53,CUST_6815,DR_159,Pune,Chennai,22.13,7,2025-07-17,05:16:00,Bike,rapido_auto.png,UPI,4.5,3.6,0.0,0.0,0.0,None,994.0,133.0,13.38,9.0,9.0
RAP20250711307,Incomplete,216.9,CUST_8354,DR_832,Pune,Hyderabad,15.78,31,2025-06-07,03:17:00,Auto,rapido_auto.png,Cash,3.9,3.6,0.0,0.0,1.0,Driver delayed,987.0,120.0,12.16,9.0,8.0
RAP20250711308,Completed,131.12,CUST_7699,DR_806,Chennai,Pune,24.66,29,2025-07-30,07:40:00,Bike,rapido_bike.png,UPI,4.0,4.9,0.0,0.0,0.0,None,950.0,103.0,10.84,27.0,24.0
RAP20250711309,Completed,173.76,CUST_8368,DR_665,Delhi,Chennai,23.82,16,2025-07-22,08:50:00,Bike,rapido_bike.png,UPI,3.3,4.2,0.0,0.0,0.0,None,963.0,115.0,11.94,29.0,27.0
RAP20250711310,Completed,154.33,CUST_8138,DR_563,Delhi,Hyderabad,11.89,48,2025-07-29,22:45:00,Auto,rapido_auto.png,UPI,4.8,3.8,0.0,0.0,0.0,None,969.0,105.0,10.84,15.0,26.0
RAP20250711311,Completed,53.64,CUST_5739,DR_111,Hyderabad,Hyderabad,16.95,25,2025-01-07,22:23:00,Auto,rapido_bike.png,UPI,4.9,3.7,0.0,0.0,0.0,None,979.0,112.0,11.44,9.0,24.0
RAP20250711312,Completed,42.55,CUST_8816,DR_236,Bengaluru,Chennai,23.78,46,2025-02-07,13:19:00,Auto,rapido_bike.png,UPI,3.1,4.0,0.0,0.0,0.0,None,998.0,122.0,12.22,19.0,28.0
RAP20250711313,Completed,112.94,CUST_3205,DR_594,Delhi,Bengaluru,19.93,51,2025-02-07,13:58:00,Auto,rapido_auto.png,Cash,4.2,4.9,0.0,0.0,0.0,None,998.0,122.0,12.22,15.0,10.0
RAP20250711314,Incomplete,109.54,CUST_4005,DR_244,Bengaluru,Hyderabad,16.91,32,2025-07-13,12:13:00,Auto,rapido_bike.png,UPI,4.0,4.7,0.0,0.0,1.0,Customer not found,972.0,114.0,11.73,14.0,14.0
RAP20250711315,Incomplete,178.24,CUST_9345,DR_645,Bengaluru,Pune,15.42,49,2025-07-14,19:30:00,Bike,rapido_auto.png,UPI,3.6,3.6,0.0,0.0,1.0,Weather issue,957.0,113.0,11.81,6.0,15.0
RAP20250711316,Completed,169.08,CUST_2372,DR_290,Chennai,Delhi,14.25,28,2025-07-22,02:52:00,Auto,rapido_auto.png,Wallet,3.2,3.6,0.0,0.0,0.0,None,963.0,115.0,11.94,28.0,17.0
RAP20250711317,Completed,243.17,CUST_3494,DR_133,Bengaluru,Chennai,4.76,17,2025-07-17,16:02:00,Bike,rapido_bike.png,UPI,3.8,4.1,0.0,0.0,0.0,None,994.0,133.0,13.38,8.0,15.0
RAP20250711318,Completed,218.78,CUST_1127,DR_964,Chennai,Bengaluru,3.99,59,2025-09-07,02:08:00,Bike,rapido_bike.png,UPI,3.9,4.8,0.0,0.0,0.0,None,986.0,119.0,12.07,7.0,8.0
RAP20250711319,Completed,139.25,CUST_7060,DR_360,Pune,Hyderabad,7.15,16,2025-07-30,23:58:00,Bike,rapido_auto.png,UPI,4.9,3.8,0.0,0.0,0.0,None,950.0,103.0,10.84,29.0,11.0
RAP20250711320,Incomplete,140.01,CUST_8430,DR_154,Delhi,Delhi,14.98,15,2025-09-07,01:24:00,Bike,rapido_bike.png,Cash,4.6,4.7,0.0,0.0,1.0,Customer not found,986.0,119.0,12.07,18.0,28.0
RAP20250711321,Completed,178.31,CUST_7215,DR_147,Chennai,Bengaluru,23.37,54,2025-03-07,06:15:00,Bike,rapido_auto.png,Wallet,3.9,4.3,0.0,0.0,0.0,None,940.0,109.0,11.6,12.0,36.0
RAP20250711322,Completed,55.1,CUST_6250,DR_738,Hyderabad,Chennai,10.76,24,2025-07-25,11:59:00,Auto,rapido_bike.png,Wallet,3.1,4.3,0.0,0.0,0.0,None,964.0,134.0,13.9,24.0,30.0
RAP20250711323,Completed,249.98,CUST_8185,DR_343,Chennai,Hyderabad,21.68,58,2025-07-27,15:22:00,Bike,rapido_bike.png,UPI,5.0,3.5,0.0,0.0,0.0,None,961.0,112.0,11.65,29.0,17.0
RAP20250711324,Completed,144.14,CUST_3895,DR_772,Bengaluru,Hyderabad,2.01,36,2025-07-25,20:37:00,Bike,rapido_bike.png,UPI,3.0,4.4,0.0,0.0,0.0,None,964.0,134.0,13.9,27.0,16.0
RAP20250711325,Incomplete,230.18,CUST_9334,DR_850,Hyderabad,Chennai,18.9,35,2025-07-07,19:45:00,Auto,rapido_auto.png,UPI,4.8,4.9,0.0,0.0,1.0,Weather issue,969.0,111.0,11.46,15.0,6.0
RAP20250711326,Completed,242.82,CUST_5576,DR_836,Bengaluru,Delhi,3.6,28,2025-07-21,15:39:00,Auto,rapido_bike.png,UPI,3.4,4.9,0.0,0.0,0.0,None,970.0,108.0,11.13,17.0,23.0
RAP20250711327,Completed,157.96,CUST_2587,DR_632,Hyderabad,Delhi,22.66,18,2025-01-07,08:38:00,Bike,rapido_bike.png,UPI,3.2,4.9,0.0,0.0,0.0,None,979.0,112.0,11.44,24.0,10.0
RAP20250711328,Completed,52.74,CUST_4805,DR_109,Chennai,Pune,12.87,49,2025-07-30,14:20:00,Bike,rapido_auto.png,Wallet,4.0,3.9,0.0,0.0,0.0,None,950.0,103.0,10.84,21.0,18.0
RAP20250711329,Cancelled,156.14,CUST_5871,DR_981,Bengaluru,Hyderabad,13.43,36,2025-07-13,12:29:00,Auto,rapido_auto.png,UPI,5.0,3.0,1.0,0.0,0.0,None,972.0,114.0,11.73,7.0,14.0
RAP20250711330,Completed,161.48,CUST_9082,DR_990,Chennai,Chennai,23.09,55,2025-12-07,11:26:00,Bike,rapido_auto.png,UPI,4.7,5.0,0.0,0.0,0.0,None,1006.0,117.0,11.63,8.0,39.0
