Customer_ID,Total_Rides,Customer_Segment
CUST_7719,3,Occasional
CUST_7720,1,One-time
CUST_7721,2,Occasional
CUST_7722,3,Occasional
CUST_7723,4,Occasional
CUST_7724,1,One-time
CUST_7725,1,One-time
CUST_7727,1,One-time
CUST_7729,3,Occasional
CUST_7730,6,Frequent
CUST_7731,5,Occasional
CUST_7732,4,Occasional
CUST_7733,1,One-time
CUST_7735,4,Occasional
CUST_7736,2,Occasional
CUST_7737,3,Occasional
CUST_7738,4,Occasional
CUST_7739,1,One-time
CUST_7742,3,Occasional
CUST_7743,2,Occasional
CUST_7744,2,Occasional
CUST_7745,5,Occasional
CUST_7746,2,Occasional
CUST_7747,2,Occasional
CUST_7749,2,Occasional
CUST_7750,6,Frequent
CUST_7751,2,Occasional
CUST_7752,3,Occasional
CUST_7753,2,Occasional
CUST_7754,1,One-time
CUST_7755,5,Occasional
CUST_7756,3,Occasional
CUST_7757,3,Occasional
CUST_7759,2,Occasional
CUST_7760,4,Occasional
CUST_7761,1,One-time
CUST_7762,1,One-time
CUST_7763,2,Occasional
CUST_7764,1,One-time
CUST_7765,5,Occasional
CUST_7766,2,Occasional
CUST_7767,3,Occasional
CUST_7768,2,Occasional
CUST_7769,3,Occasional
CUST_7770,3,Occasional
CUST_7771,3,Occasional
CUST_7772,1,One-time
CUST_7773,5,Occasional
CUST_7774,1,One-time
CUST_7775,3,Occasional
CUST_7776,2,Occasional
CUST_7777,1,One-time
CUST_7778,3,Occasional
CUST_7779,4,Occasional
CUST_7780,1,One-time
CUST_7781,2,Occasional
CUST_7782,6,Frequent
CUST_7783,5,Occasional
CUST_7784,2,Occasional
CUST_7785,1,One-time
CUST_7786,3,Occasional
CUST_7788,2,Occasional
CUST_7790,4,Occasional
CUST_7791,3,Occasional
CUST_7792,2,Occasional
CUST_7793,2,Occasional
CUST_7794,1,One-time
CUST_7796,1,One-time
CUST_7797,5,Occasional
CUST_7798,3,Occasional
CUST_7799,2,Occasional
CUST_7800,4,Occasional
CUST_7801,2,Occasional
CUST_7802,2,Occasional
CUST_7804,1,One-time
CUST_7805,3,Occasional
CUST_7806,3,Occasional
CUST_7807,4,Occasional
CUST_7808,3,Occasional
CUST_7809,3,Occasional
CUST_7810,3,Occasional
CUST_7811,2,Occasional
CUST_7812,4,Occasional
CUST_7813,3,Occasional
CUST_7814,3,Occasional
CUST_7815,5,Occasional
CUST_7816,1,One-time
CUST_7817,1,One-time
CUST_7818,1,One-time
CUST_7819,4,Occasional
CUST_7820,2,Occasional
CUST_7821,4,Occasional
CUST_7822,2,Occasional
CUST_7823,1,One-time
CUST_7824,4,Occasional
CUST_7825,3,Occasional
CUST_7828,3,Occasional
CUST_7829,3,Occasional
CUST_7830,3,Occasional
CUST_7831,1,One-time
CUST_7832,1,One-time
CUST_7833,2,Occasional
CUST_7834,4,Occasional
CUST_7835,1,One-time
CUST_7836,2,Occasional
CUST_7837,3,Occasional
CUST_7839,1,One-time
CUST_7840,1,One-time
CUST_7841,3,Occasional
CUST_7843,5,Occasional
CUST_7844,3,Occasional
CUST_7845,1,One-time
CUST_7846,3,Occasional
CUST_7847,2,Occasional
CUST_7848,1,One-time
CUST_7849,2,Occasional
CUST_7850,3,Occasional
CUST_7851,3,Occasional
CUST_7852,5,Occasional
CUST_7853,2,Occasional
CUST_7854,3,Occasional
CUST_7855,1,One-time
CUST_7857,1,One-time
CUST_7858,3,Occasional
CUST_7859,4,Occasional
CUST_7860,1,One-time
CUST_7861,3,Occasional
CUST_7862,2,Occasional
CUST_7864,3,Occasional
CUST_7865,3,Occasional
CUST_7866,4,Occasional
CUST_7867,2,Occasional
CUST_7868,5,Occasional
CUST_7869,2,Occasional
CUST_7870,1,One-time
CUST_7872,1,One-time
CUST_7873,2,Occasional
CUST_7874,5,Occasional
CUST_7875,2,Occasional
CUST_7876,6,Frequent
CUST_7877,4,Occasional
CUST_7878,3,Occasional
CUST_7879,3,Occasional
CUST_7881,1,One-time
CUST_7882,3,Occasional
CUST_7883,3,Occasional
CUST_7884,3,Occasional
CUST_7885,1,One-time
CUST_7887,3,Occasional
CUST_7888,1,One-time
CUST_7889,3,Occasional
CUST_7891,1,One-time
CUST_7892,2,Occasional
CUST_7893,2,Occasional
CUST_7895,4,Occasional
CUST_7896,1,One-time
CUST_7897,4,Occasional
CUST_7898,3,Occasional
CUST_7899,4,Occasional
CUST_7900,1,One-time
CUST_7901,3,Occasional
CUST_7902,1,One-time
CUST_7904,3,Occasional
CUST_7905,1,One-time
CUST_7906,2,Occasional
CUST_7908,3,Occasional
CUST_7909,4,Occasional
CUST_7910,2,Occasional
CUST_7911,4,Occasional
CUST_7912,5,Occasional
CUST_7913,2,Occasional
CUST_7914,4,Occasional
CUST_7915,2,Occasional
CUST_7916,3,Occasional
CUST_7917,3,Occasional
CUST_7918,2,Occasional
CUST_7919,3,Occasional
CUST_7920,2,Occasional
CUST_7921,6,Frequent
CUST_7922,3,Occasional
CUST_7923,2,Occasional
CUST_7924,1,One-time
CUST_7925,3,Occasional
CUST_7926,1,One-time
CUST_7927,1,One-time
CUST_7928,1,One-time
CUST_7929,5,Occasional
CUST_7930,2,Occasional
CUST_7931,6,Frequent
CUST_7932,2,Occasional
CUST_7933,3,Occasional
CUST_7934,4,Occasional
CUST_7935,1,One-time
CUST_7936,1,One-time
CUST_7937,2,Occasional
CUST_7938,3,Occasional
CUST_7939,5,Occasional
CUST_7940,2,Occasional
CUST_7941,3,Occasional
CUST_7942,2,Occasional
CUST_7943,4,Occasional
CUST_7944,5,Occasional
CUST_7945,1,One-time
CUST_7946,1,One-time
CUST_7947,5,Occasional
CUST_7948,4,Occasional
CUST_7949,2,Occasional
CUST_7950,2,Occasional
CUST_7951,2,Occasional
CUST_7954,1,One-time
CUST_7955,2,Occasional
CUST_7956,1,One-time
CUST_7958,2,Occasional
CUST_7959,1,One-time
CUST_7960,6,Frequent
CUST_7961,4,Occasional
CUST_7962,3,Occasional
CUST_7963,2,Occasional
CUST_7965,6,Frequent
CUST_7966,2,Occasional
CUST_7967,1,One-time
CUST_7968,2,Occasional
CUST_7969,1,One-time
CUST_7970,3,Occasional
CUST_7971,3,Occasional
CUST_7972,2,Occasional
CUST_7973,2,Occasional
CUST_7974,8,Frequent
CUST_7977,3,Occasional
CUST_7978,3,Occasional
CUST_7979,3,Occasional
CUST_7980,2,Occasional
CUST_7981,2,Occasional
CUST_7982,3,Occasional
CUST_7983,3,Occasional
CUST_7984,3,Occasional
CUST_7985,2,Occasional
CUST_7986,2,Occasional
CUST_7987,4,Occasional
CUST_7988,4,Occasional
CUST_7989,3,Occasional
CUST_7990,2,Occasional
CUST_7991,2,Occasional
CUST_7992,1,One-time
CUST_7993,4,Occasional
CUST_7994,1,One-time
CUST_7995,1,One-time
CUST_7996,1,One-time
CUST_7997,8,Frequent
CUST_7998,4,Occasional
CUST_7999,1,One-time
CUST_8001,2,Occasional
CUST_8002,2,Occasional
CUST_8003,1,One-time
CUST_8004,4,Occasional
CUST_8005,2,Occasional
CUST_8006,2,Occasional
CUST_8007,6,Frequent
CUST_8008,2,Occasional
CUST_8009,1,One-time
CUST_8010,2,Occasional
CUST_8011,2,Occasional
CUST_8014,6,Frequent
CUST_8015,2,Occasional
CUST_8016,1,One-time
CUST_8017,2,Occasional
CUST_8018,2,Occasional
CUST_8019,2,Occasional
CUST_8020,4,Occasional
CUST_8021,3,Occasional
CUST_8022,2,Occasional
CUST_8023,2,Occasional
CUST_8024,1,One-time
CUST_8025,3,Occasional
CUST_8027,3,Occasional
CUST_8028,2,Occasional
CUST_8029,1,One-time
CUST_8030,2,Occasional
CUST_8031,1,One-time
CUST_8032,3,Occasional
CUST_8033,4,Occasional
CUST_8034,1,One-time
CUST_8035,3,Occasional
CUST_8036,3,Occasional
CUST_8037,3,Occasional
CUST_8039,2,Occasional
CUST_8040,2,Occasional
CUST_8041,4,Occasional
CUST_8043,4,Occasional
CUST_8044,3,Occasional
CUST_8045,4,Occasional
CUST_8046,8,Frequent
CUST_8048,3,Occasional
CUST_8049,1,One-time
CUST_8050,1,One-time
CUST_8051,2,Occasional
CUST_8052,2,Occasional
CUST_8053,1,One-time
CUST_8054,2,Occasional
CUST_8055,4,Occasional
CUST_8056,3,Occasional
CUST_8058,4,Occasional
CUST_8059,5,Occasional
CUST_8060,3,Occasional
CUST_8061,1,One-time
CUST_8062,2,Occasional
CUST_8063,2,Occasional
CUST_8064,1,One-time
CUST_8065,3,Occasional
CUST_8066,4,Occasional
CUST_8067,1,One-time
CUST_8068,3,Occasional
CUST_8069,5,Occasional
CUST_8070,1,One-time
CUST_8071,2,Occasional
CUST_8073,3,Occasional
CUST_8074,5,Occasional
CUST_8075,4,Occasional
CUST_8076,1,One-time
CUST_8077,4,Occasional
CUST_8078,3,Occasional
CUST_8079,1,One-time
CUST_8080,2,Occasional
CUST_8081,3,Occasional
CUST_8082,1,One-time
CUST_8083,2,Occasional
CUST_8084,2,Occasional
CUST_8085,2,Occasional
CUST_8086,2,Occasional
CUST_8088,1,One-time
CUST_8090,1,One-time
CUST_8091,5,Occasional
CUST_8092,1,One-time
CUST_8093,4,Occasional
CUST_8094,1,One-time
CUST_8096,3,Occasional
CUST_8099,1,One-time
CUST_8100,3,Occasional
CUST_8101,5,Occasional
CUST_8102,1,One-time
CUST_8103,1,One-time
CUST_8104,1,One-time
CUST_8105,3,Occasional
CUST_8106,4,Occasional
CUST_8107,3,Occasional
CUST_8108,3,Occasional
CUST_8109,2,Occasional
CUST_8110,3,Occasional
CUST_8111,4,Occasional
CUST_8112,1,One-time
CUST_8113,6,Frequent
CUST_8114,3,Occasional
CUST_8115,2,Occasional
CUST_8116,2,Occasional
CUST_8117,1,One-time
CUST_8118,2,Occasional
CUST_8119,1,One-time
CUST_8120,3,Occasional
CUST_8121,3,Occasional
CUST_8122,3,Occasional
CUST_8123,2,Occasional
CUST_8125,3,Occasional
CUST_8126,5,Occasional
CUST_8128,3,Occasional
CUST_8129,3,Occasional
CUST_8130,4,Occasional
CUST_8131,1,One-time
CUST_8132,4,Occasional
CUST_8133,7,Frequent
CUST_8134,2,Occasional
CUST_8135,2,Occasional
CUST_8136,1,One-time
CUST_8137,1,One-time
CUST_8138,3,Occasional
CUST_8139,3,Occasional
CUST_8140,4,Occasional
CUST_8141,7,Frequent
CUST_8142,1,One-time
CUST_8143,1,One-time
CUST_8144,4,Occasional
CUST_8145,5,Occasional
CUST_8146,3,Occasional
CUST_8147,3,Occasional
CUST_8148,3,Occasional
CUST_8149,1,One-time
CUST_8150,1,One-time
CUST_8151,1,One-time
CUST_8152,3,Occasional
CUST_8153,1,One-time
CUST_8154,1,One-time
CUST_8155,2,Occasional
CUST_8156,2,Occasional
CUST_8157,1,One-time
CUST_8158,3,Occasional
CUST_8159,2,Occasional
CUST_8160,1,One-time
CUST_8161,3,Occasional
CUST_8162,1,One-time
CUST_8163,2,Occasional
CUST_8165,2,Occasional
CUST_8166,2,Occasional
CUST_8167,5,Occasional
CUST_8168,4,Occasional
CUST_8169,1,One-time
CUST_8170,4,Occasional
CUST_8171,3,Occasional
CUST_8172,4,Occasional
CUST_8173,3,Occasional
CUST_8174,2,Occasional
CUST_8175,3,Occasional
CUST_8176,1,One-time
CUST_8177,5,Occasional
CUST_8178,7,Frequent
CUST_8179,3,Occasional
CUST_8180,3,Occasional
CUST_8182,4,Occasional
CUST_8183,2,Occasional
CUST_8184,2,Occasional
CUST_8185,4,Occasional
CUST_8187,3,Occasional
CUST_8189,1,One-time
CUST_8190,3,Occasional
CUST_8191,5,Occasional
CUST_8192,4,Occasional
CUST_8193,2,Occasional
CUST_8194,2,Occasional
CUST_8195,1,One-time
CUST_8196,1,One-time
CUST_8197,2,Occasional
CUST_8198,2,Occasional
CUST_8199,1,One-time
CUST_8200,2,Occasional
CUST_8201,2,Occasional
CUST_8202,3,Occasional
CUST_8203,3,Occasional
CUST_8204,2,Occasional
CUST_8205,1,One-time
CUST_8206,5,Occasional
CUST_8207,2,Occasional
CUST_8208,2,Occasional
CUST_8209,2,Occasional
CUST_8210,3,Occasional
CUST_8211,3,Occasional
CUST_8212,2,Occasional
CUST_8213,2,Occasional
CUST_8214,4,Occasional
CUST_8215,2,Occasional
CUST_8216,3,Occasional
CUST_8217,2,Occasional
CUST_8218,3,Occasional
CUST_8219,2,Occasional
CUST_8220,4,Occasional
CUST_8222,2,Occasional
CUST_8223,1,One-time
CUST_8224,3,Occasional
CUST_8225,2,Occasional
CUST_8226,1,One-time
CUST_8227,2,Occasional
CUST_8229,1,One-time
CUST_8230,2,Occasional
CUST_8231,4,Occasional
CUST_8233,2,Occasional
CUST_8234,2,Occasional
CUST_8235,1,One-time
CUST_8236,1,One-time
CUST_8237,2,Occasional
CUST_8238,1,One-time
CUST_8239,5,Occasional
CUST_8240,5,Occasional
CUST_8241,1,One-time
CUST_8242,5,Occasional
CUST_8243,2,Occasional
CUST_8244,4,Occasional
CUST_8245,5,Occasional
CUST_8247,3,Occasional
CUST_8248,2,Occasional
CUST_8249,1,One-time
CUST_8250,4,Occasional
CUST_8251,3,Occasional
CUST_8252,1,One-time
CUST_8253,4,Occasional
CUST_8254,1,One-time
CUST_8255,3,Occasional
CUST_8256,1,One-time
CUST_8257,3,Occasional
CUST_8258,2,Occasional
CUST_8259,6,Frequent
CUST_8260,2,Occasional
CUST_8261,2,Occasional
CUST_8263,1,One-time
CUST_8264,6,Frequent
CUST_8265,1,One-time
CUST_8266,1,One-time
CUST_8267,1,One-time
CUST_8268,2,Occasional
CUST_8269,1,One-time
CUST_8270,2,Occasional
CUST_8271,3,Occasional
CUST_8272,4,Occasional
CUST_8273,4,Occasional
CUST_8274,3,Occasional
CUST_8275,2,Occasional
CUST_8276,3,Occasional
CUST_8277,2,Occasional
CUST_8278,2,Occasional
CUST_8279,4,Occasional
CUST_8280,2,Occasional
CUST_8281,3,Occasional
CUST_8282,2,Occasional
CUST_8283,1,One-time
CUST_8284,2,Occasional
CUST_8285,3,Occasional
CUST_8286,2,Occasional
CUST_8287,1,One-time
CUST_8288,2,Occasional
CUST_8289,4,Occasional
CUST_8291,4,Occasional
CUST_8292,4,Occasional
CUST_8293,4,Occasional
CUST_8294,1,One-time
CUST_8295,3,Occasional
CUST_8296,2,Occasional
CUST_8298,3,Occasional
CUST_8299,3,Occasional
CUST_8300,3,Occasional
CUST_8301,1,One-time
CUST_8302,1,One-time
CUST_8303,3,Occasional
CUST_8304,2,Occasional
CUST_8305,3,Occasional
CUST_8306,4,Occasional
CUST_8307,2,Occasional
CUST_8308,4,Occasional
CUST_8309,4,Occasional
CUST_8310,2,Occasional
CUST_8311,3,Occasional
CUST_8314,2,Occasional
CUST_8315,2,Occasional
CUST_8316,1,One-time
CUST_8317,6,Frequent
CUST_8318,3,Occasional
CUST_8319,3,Occasional
CUST_8320,4,Occasional
CUST_8322,2,Occasional
CUST_8323,1,One-time
CUST_8324,4,Occasional
CUST_8325,2,Occasional
CUST_8326,2,Occasional
CUST_8327,1,One-time
CUST_8328,1,One-time
CUST_8329,2,Occasional
CUST_8330,1,One-time
CUST_8331,4,Occasional
CUST_8333,1,One-time
CUST_8334,1,One-time
CUST_8336,2,Occasional
CUST_8337,1,One-time
CUST_8338,2,Occasional
CUST_8339,1,One-time
CUST_8341,1,One-time
CUST_8342,1,One-time
CUST_8343,3,Occasional
CUST_8344,2,Occasional
CUST_8345,2,Occasional
CUST_8347,4,Occasional
CUST_8348,2,Occasional
CUST_8349,2,Occasional
CUST_8350,4,Occasional
CUST_8352,1,One-time
CUST_8353,4,Occasional
CUST_8354,4,Occasional
CUST_8355,4,Occasional
CUST_8356,3,Occasional
CUST_8357,4,Occasional
CUST_8358,1,One-time
CUST_8359,3,Occasional
CUST_8360,4,Occasional
CUST_8361,4,Occasional
CUST_8362,3,Occasional
CUST_8363,3,Occasional
CUST_8364,5,Occasional
CUST_8365,3,Occasional
CUST_8366,3,Occasional
CUST_8367,2,Occasional
CUST_8368,4,Occasional
CUST_8369,3,Occasional
CUST_8370,3,Occasional
CUST_8371,4,Occasional
CUST_8372,2,Occasional
CUST_8373,3,Occasional
CUST_8374,2,Occasional
CUST_8375,1,One-time
CUST_8376,1,One-time
CUST_8377,2,Occasional
CUST_8378,4,Occasional
CUST_8379,1,One-time
CUST_8381,6,Frequent
CUST_8382,1,One-time
CUST_8383,2,Occasional
CUST_8384,1,One-time
CUST_8385,5,Occasional
CUST_8386,1,One-time
CUST_8387,3,Occasional
CUST_8388,2,Occasional
CUST_8389,1,One-time
CUST_8390,1,One-time
CUST_8391,4,Occasional
CUST_8392,1,One-time
CUST_8393,5,Occasional
CUST_8395,1,One-time
CUST_8396,3,Occasional
CUST_8397,5,Occasional
CUST_8398,1,One-time
CUST_8399,2,Occasional
CUST_8400,1,One-time
CUST_8401,4,Occasional
CUST_8403,2,Occasional
CUST_8404,5,Occasional
CUST_8405,4,Occasional
CUST_8406,3,Occasional
CUST_8407,2,Occasional
CUST_8408,2,Occasional
CUST_8409,2,Occasional
CUST_8410,2,Occasional
CUST_8411,3,Occasional
CUST_8412,5,Occasional
CUST_8413,1,One-time
CUST_8414,2,Occasional
CUST_8415,4,Occasional
CUST_8416,1,One-time
CUST_8417,2,Occasional
CUST_8418,3,Occasional
CUST_8419,1,One-time
CUST_8420,1,One-time
CUST_8421,3,Occasional
CUST_8422,2,Occasional
CUST_8423,3,Occasional
CUST_8424,3,Occasional
CUST_8425,3,Occasional
CUST_8426,3,Occasional
CUST_8427,1,One-time
CUST_8428,3,Occasional
CUST_8429,4,Occasional
CUST_8430,6,Frequent
CUST_8431,3,Occasional
CUST_8432,4,Occasional
CUST_8433,8,Frequent
CUST_8434,3,Occasional
CUST_8435,1,One-time
CUST_8436,3,Occasional
CUST_8437,1,One-time
CUST_8438,3,Occasional
CUST_8439,5,Occasional
CUST_8440,1,One-time
CUST_8441,2,Occasional
CUST_8443,4,Occasional
CUST_8444,4,Occasional
CUST_8445,3,Occasional
CUST_8446,2,Occasional
CUST_8447,3,Occasional
CUST_8448,3,Occasional
CUST_8449,7,Frequent
CUST_8450,4,Occasional
CUST_8451,3,Occasional
CUST_8452,2,Occasional
CUST_8453,2,Occasional
CUST_8454,6,Frequent
CUST_8455,2,Occasional
CUST_8457,1,One-time
CUST_8458,2,Occasional
CUST_8460,5,Occasional
CUST_8461,3,Occasional
CUST_8462,1,One-time
CUST_8464,1,One-time
CUST_8465,1,One-time
CUST_8467,1,One-time
CUST_8468,1,One-time
CUST_8469,2,Occasional
CUST_8470,1,One-time
CUST_8471,4,Occasional
CUST_8472,3,Occasional
CUST_8474,4,Occasional
CUST_8475,3,Occasional
CUST_8476,2,Occasional
CUST_8478,4,Occasional
CUST_8479,4,Occasional
CUST_8480,1,One-time
CUST_8481,3,Occasional
CUST_8482,1,One-time
CUST_8483,3,Occasional
CUST_8484,2,Occasional
CUST_8485,2,Occasional
CUST_8486,8,Frequent
CUST_8487,1,One-time
CUST_8488,3,Occasional
CUST_8489,2,Occasional
CUST_8490,3,Occasional
CUST_8491,3,Occasional
CUST_8492,2,Occasional
CUST_8493,2,Occasional
CUST_8494,1,One-time
CUST_8495,1,One-time
CUST_8496,5,Occasional
CUST_8498,1,One-time
CUST_8499,4,Occasional
CUST_8500,3,Occasional
CUST_8501,7,Frequent
CUST_8502,2,Occasional
CUST_8503,2,Occasional
CUST_8504,3,Occasional
CUST_8505,1,One-time
CUST_8506,2,Occasional
CUST_8507,2,Occasional
CUST_8508,1,One-time
CUST_8509,3,Occasional
CUST_8510,1,One-time
CUST_8511,4,Occasional
CUST_8513,2,Occasional
CUST_8514,2,Occasional
CUST_8515,3,Occasional
CUST_8516,4,Occasional
CUST_8517,3,Occasional
CUST_8518,2,Occasional
CUST_8519,1,One-time
CUST_8520,2,Occasional
CUST_8521,2,Occasional
CUST_8522,3,Occasional
CUST_8523,2,Occasional
CUST_8524,1,One-time
CUST_8525,1,One-time
CUST_8526,4,Occasional
CUST_8527,2,Occasional
CUST_8528,2,Occasional
CUST_8529,2,Occasional
CUST_8530,3,Occasional
CUST_8531,2,Occasional
CUST_8532,2,Occasional
CUST_8533,1,One-time
CUST_8535,1,One-time
CUST_8537,2,Occasional
CUST_8538,1,One-time
CUST_8539,2,Occasional
CUST_8540,6,Frequent
CUST_8541,2,Occasional
CUST_8542,5,Occasional
CUST_8543,1,One-time
CUST_8544,2,Occasional
CUST_8545,1,One-time
CUST_8546,5,Occasional
CUST_8547,4,Occasional
CUST_8548,5,Occasional
CUST_8549,3,Occasional
CUST_8550,4,Occasional
CUST_8551,4,Occasional
CUST_8552,4,Occasional
CUST_8553,2,Occasional
CUST_8554,2,Occasional
CUST_8555,3,Occasional
CUST_8556,2,Occasional
CUST_8557,4,Occasional
CUST_8558,3,Occasional
CUST_8559,5,Occasional
CUST_8560,3,Occasional
CUST_8563,2,Occasional
CUST_8564,4,Occasional
CUST_8565,3,Occasional
CUST_8566,2,Occasional
CUST_8567,1,One-time
CUST_8568,4,Occasional
CUST_8569,2,Occasional
CUST_8570,3,Occasional
CUST_8571,3,Occasional
CUST_8572,2,Occasional
CUST_8573,2,Occasional
CUST_8574,1,One-time
CUST_8575,2,Occasional
CUST_8576,3,Occasional
CUST_8577,2,Occasional
CUST_8578,2,Occasional
CUST_8579,1,One-time
CUST_8580,6,Frequent
CUST_8581,5,Occasional
CUST_8582,2,Occasional
CUST_8583,3,Occasional
CUST_8584,1,One-time
CUST_8585,2,Occasional
CUST_8586,4,Occasional
CUST_8587,2,Occasional
CUST_8588,2,Occasional
CUST_8589,2,Occasional
CUST_8590,3,Occasional
CUST_8591,4,Occasional
CUST_8592,1,One-time
CUST_8593,4,Occasional
CUST_8594,5,Occasional
CUST_8595,2,Occasional
CUST_8596,3,Occasional
CUST_8597,2,Occasional
CUST_8598,5,Occasional
CUST_8599,1,One-time
CUST_8600,2,Occasional
CUST_8601,3,Occasional
CUST_8602,2,Occasional
CUST_8604,1,One-time
CUST_8605,3,Occasional
CUST_8606,8,Frequent
CUST_8607,2,Occasional
CUST_8608,2,Occasional
CUST_8609,2,Occasional
CUST_8610,1,One-time
CUST_8611,1,One-time
CUST_8612,5,Occasional
CUST_8613,3,Occasional
CUST_8614,2,Occasional
CUST_8615,1,One-time
CUST_8616,5,Occasional
CUST_8617,5,Occasional
CUST_8618,1,One-time
CUST_8619,2,Occasional
CUST_8620,2,Occasional
CUST_8621,1,One-time
CUST_8622,2,Occasional
CUST_8623,2,Occasional
CUST_8624,2,Occasional
CUST_8625,2,Occasional
CUST_8627,1,One-time
CUST_8628,2,Occasional
CUST_8629,2,Occasional
CUST_8630,2,Occasional
CUST_8631,1,One-time
CUST_8632,2,Occasional
CUST_8633,2,Occasional
CUST_8634,1,One-time
CUST_8635,3,Occasional
CUST_8636,1,One-time
CUST_8639,2,Occasional
CUST_8640,3,Occasional
CUST_8642,3,Occasional
CUST_8643,3,Occasional
CUST_8644,3,Occasional
CUST_8645,1,One-time
CUST_8646,1,One-time
CUST_8648,3,Occasional
CUST_8649,2,Occasional
CUST_8650,1,One-time
CUST_8651,1,One-time
CUST_8652,4,Occasional
CUST_8653,1,One-time
CUST_8654,3,Occasional
CUST_8655,2,Occasional
CUST_8656,3,Occasional
CUST_8657,5,Occasional
CUST_8659,1,One-time
CUST_8660,1,One-time
CUST_8662,1,One-time
CUST_8663,1,One-time
CUST_8666,1,One-time
CUST_8667,2,Occasional
CUST_8668,4,Occasional
CUST_8669,1,One-time
CUST_8670,1,One-time
CUST_8671,1,One-time
CUST_8672,3,Occasional
CUST_8673,4,Occasional
CUST_8674,2,Occasional
CUST_8675,4,Occasional
CUST_8676,1,One-time
CUST_8677,1,One-time
CUST_8678,1,One-time
CUST_8679,3,Occasional
CUST_8680,2,Occasional
CUST_8681,1,One-time
CUST_8682,4,Occasional
CUST_8683,1,One-time
CUST_8684,1,One-time
CUST_8685,3,Occasional
CUST_8686,1,One-time
CUST_8687,4,Occasional
CUST_8688,4,Occasional
CUST_8689,1,One-time
CUST_8690,1,One-time
CUST_8691,1,One-time
CUST_8692,5,Occasional
CUST_8693,2,Occasional
CUST_8695,4,Occasional
CUST_8696,3,Occasional
CUST_8697,3,Occasional
CUST_8698,4,Occasional
CUST_8699,3,Occasional
CUST_8700,2,Occasional
CUST_8701,1,One-time
CUST_8702,5,Occasional
CUST_8703,3,Occasional
CUST_8704,4,Occasional
CUST_8705,2,Occasional
CUST_8707,2,Occasional
CUST_8708,4,Occasional
CUST_8709,2,Occasional
CUST_8710,1,One-time
CUST_8711,5,Occasional
CUST_8712,2,Occasional
CUST_8713,5,Occasional
CUST_8714,1,One-time
CUST_8715,2,Occasional
CUST_8716,2,Occasional
CUST_8717,2,Occasional
CUST_8718,2,Occasional
CUST_8719,1,One-time
CUST_8720,2,Occasional
CUST_8722,3,Occasional
CUST_8723,3,Occasional
CUST_8724,2,Occasional
CUST_8725,1,One-time
CUST_8726,2,Occasional
CUST_8727,2,Occasional
CUST_8728,2,Occasional
CUST_8729,2,Occasional
CUST_8730,2,Occasional
CUST_8731,2,Occasional
CUST_8732,1,One-time
CUST_8733,1,One-time
CUST_8734,4,Occasional
CUST_8735,1,One-time
CUST_8736,5,Occasional
CUST_8737,2,Occasional
CUST_8738,4,Occasional
CUST_8739,1,One-time
CUST_8740,2,Occasional
CUST_8741,2,Occasional
CUST_8742,2,Occasional
CUST_8743,2,Occasional
CUST_8744,2,Occasional
CUST_8746,2,Occasional
CUST_8747,1,One-time
CUST_8748,1,One-time
CUST_8749,4,Occasional
CUST_8750,1,One-time
CUST_8751,1,One-time
CUST_8752,5,Occasional
CUST_8753,5,Occasional
CUST_8754,1,One-time
CUST_8755,2,Occasional
CUST_8756,6,Frequent
CUST_8757,1,One-time
CUST_8758,7,Frequent
CUST_8759,3,Occasional
CUST_8760,4,Occasional
CUST_8761,6,Frequent
CUST_8762,2,Occasional
CUST_8763,4,Occasional
CUST_8764,4,Occasional
CUST_8765,3,Occasional
CUST_8767,1,One-time
CUST_8768,4,Occasional
CUST_8769,1,One-time
CUST_8770,1,One-time
CUST_8771,2,Occasional
CUST_8772,3,Occasional
CUST_8773,4,Occasional
CUST_8774,2,Occasional
CUST_8775,6,Frequent
CUST_8776,3,Occasional
CUST_8777,2,Occasional
CUST_8778,4,Occasional
CUST_8779,1,One-time
CUST_8780,7,Frequent
CUST_8782,1,One-time
CUST_8783,1,One-time
CUST_8784,4,Occasional
CUST_8785,5,Occasional
CUST_8786,4,Occasional
CUST_8787,3,Occasional
CUST_8790,4,Occasional
CUST_8792,2,Occasional
CUST_8793,3,Occasional
CUST_8794,4,Occasional
CUST_8795,2,Occasional
CUST_8796,4,Occasional
CUST_8797,1,One-time
CUST_8798,3,Occasional
CUST_8799,3,Occasional
CUST_8800,2,Occasional
CUST_8801,5,Occasional
CUST_8802,6,Frequent
CUST_8803,4,Occasional
CUST_8804,1,One-time
CUST_8805,3,Occasional
CUST_8807,5,Occasional
CUST_8808,1,One-time
CUST_8809,1,One-time
CUST_8810,1,One-time
CUST_8811,5,Occasional
CUST_8812,4,Occasional
CUST_8813,3,Occasional
CUST_8814,4,Occasional
CUST_8815,1,One-time
CUST_8816,4,Occasional
CUST_8817,4,Occasional
CUST_8819,1,One-time
CUST_8820,2,Occasional
CUST_8821,2,Occasional
CUST_8822,2,Occasional
CUST_8823,2,Occasional
CUST_8824,1,One-time
CUST_8825,2,Occasional
CUST_8826,3,Occasional
CUST_8827,3,Occasional
CUST_8828,1,One-time
CUST_8829,2,Occasional
CUST_8830,1,One-time
CUST_8831,4,Occasional
CUST_8833,1,One-time
CUST_8834,1,One-time
CUST_8835,2,Occasional
CUST_8836,5,Occasional
CUST_8837,5,Occasional
